TAID,Pubchem CID,IUPAC Name,SMILES,Canonical SMILES,InChIKey,mouse_intraperitoneal_LD50,mammal (species unspecified)_intraperitoneal_LD50,guinea pig_intraperitoneal_LD50,rat_intraperitoneal_LD50,rabbit_intraperitoneal_LD50,mouse_intraperitoneal_LDLo,rat_intraperitoneal_LDLo,mouse_intravenous_LD50,guinea pig_intravenous_LD50,rat_intravenous_LD50,rabbit_intravenous_LD50,dog_intravenous_LD50,cat_intravenous_LD50,mouse_intravenous_LDLo,guinea pig_intravenous_LDLo,rat_intravenous_LDLo,rabbit_intravenous_LDLo,dog_intravenous_LDLo,cat_intravenous_LDLo,mouse_oral_LD50,mammal (species unspecified)_oral_LD50,guinea pig_oral_LD50,rat_oral_LD50,rabbit_oral_LD50,dog_oral_LD50,cat_oral_LD50,bird-wild_oral_LD50,quail_oral_LD50,duck_oral_LD50,chicken_oral_LD50,mouse_oral_LDLo,rat_oral_LDLo,rabbit_oral_LDLo,dog_oral_LDLo,cat_oral_LDLo,man_oral_TDLo,women_oral_TDLo,human_oral_TDLo,mouse_unreported_LD50,mammal (species unspecified)_unreported_LD50,rat_unreported_LD50,mouse_skin_LD50,guinea pig_skin_LD50,rat_skin_LD50,rabbit_skin_LD50,rabbit_skin_LDLo,mouse_subcutaneous_LD50,mammal (species unspecified)_subcutaneous_LD50,guinea pig_subcutaneous_LD50,rat_subcutaneous_LD50,rabbit_subcutaneous_LD50,mouse_subcutaneous_LDLo,guinea pig_subcutaneous_LDLo,rat_subcutaneous_LDLo,rabbit_subcutaneous_LDLo,frog_subcutaneous_LDLo,mouse_intramuscular_LD50,rat_intramuscular_LD50,mouse_parenteral_LD50
TOX-72504,15003,"(1-ethylpiperidin-3-yl) 2-ethoxy-2,2-diphenylacetate",CCOC(C(=O)OC1CCCN(CC)C1)(c1ccccc1)c1ccccc1,CCOC(C(=O)OC1CCCN(CC)C1)(c1ccccc1)c1ccccc1,FVZSLGASTVRWIX-UHFFFAOYSA-N,,,,,,,,38.00113748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72505,15004,propyl 2-[4-[2-(diethylamino)-2-oxoethoxy]-3-methoxyphenyl]acetate,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,KEJXLQUPYHWCNM-UHFFFAOYSA-N,,,,,,,,112.9946417,,80.996159,74.9964436,79.9962064,79.9962064,,,,,,,,,,9999.5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72506,15006,2-benzyl-1-(diaminomethylidene)guanidine,N=C(N=C(N)N)NCc1ccccc1,N=C(N=C(N)N)NCc1ccccc1,IBWXAMPUVRBFIS-UHFFFAOYSA-N,159.9933069,,,107.995482,,,,,,,,,,,,,,,,,,,480.9798782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.9937251,,,,,,,
TOX-72507,273032,"3-methyl-2,4,4a,5,6,7,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7,9-diol",CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,IJVCSMSMFSCRME-UHFFFAOYSA-N,,,,,,,,49.99843405,,,,,,,,,,,,,,,,,,,,,,,,,799.9749436,,,,,,,,,,,,,,79.99749436,,,,185.9941747,148.9953334,499.9843405,,,,,,
TOX-72508,15007,"3,5-ditert-butyl-4-hydroxybenzoic acid",CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,YEXOWHQZWLCHHD-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,1413.954812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72509,15008,"1-(2,4,5-trihydroxyphenyl)butan-1-one",CCCC(=O)c1cc(O)c(O)cc1O,CCCC(=O)c1cc(O)c(O)cc1O,SRUQARLMFOLRDN-UHFFFAOYSA-N,199.9979615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72510,15013,2-(dimethylamino)ethyl acetate,CC(=O)OCCN(C)C,CC(=O)OCCN(C)C,GOLSFPMYASLXJC-UHFFFAOYSA-N,103.9960357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72511,15016,9-oxodecanoic acid,CC(=O)CCCCCCCC(=O)O,CC(=O)CCCCCCCC(=O)O,BYFKKNYEIXWOQO-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,3099.983358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72512,2301,3-(4-methylphenyl)sulfonylprop-2-enenitrile,Cc1ccc(S(=O)(=O)C=CC#N)cc1,Cc1ccc(S(=O)(=O)C=CC#N)cc1,DOEWDSDBFRHVAP-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,1439.972208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72513,121458,3-(benzenesulfonyl)-2-chloropropanenitrile,N#CC(Cl)CS(=O)(=O)c1ccccc1,N#CC(Cl)CS(=O)(=O)c1ccccc1,IWXBVRBZXCRQEB-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,539.9811923,,,,,,,,,,,,,,,,,,,,,,,999.9651705,,,,,,,,,,,,,
TOX-72514,15022,2-methyl-4-morpholin-4-yl-2-phenylbutanenitrile,CC(C#N)(CCN1CCOCC1)c1ccccc1,CC(C#N)(CCN1CCOCC1)c1ccccc1,QOBDYSKUZHDWOI-UHFFFAOYSA-N,319.989523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72515,15023,2-[2-(dimethylamino)ethyl]-3-methyl-2-naphthalen-1-ylbutanenitrile,CC(C)C(C#N)(CCN(C)C)c1cccc2ccccc12,CC(C)C(C#N)(CCN(C)C)c1cccc2ccccc12,MDXSPOTZVVXTIC-UHFFFAOYSA-N,149.9919762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72516,102614,"2,3-bis(4-hydroxyphenyl)propanenitrile",N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1,N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1,GHZHWDWADLAOIQ-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.974923,,,,,,,,,
TOX-72517,441774,"2-(3,4-dihydroxy-5-methoxyphenyl)chromenylium-3,5,7-triol",COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O,AFOLOMGWVXKIQL-UHFFFAOYSA-O,,,,999.9905447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72518,121107,"2-(diethylamino)ethyl tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaene-2-carboxylate",CCN(CC)CCOC(=O)C1c2ccccc2CCc2ccccc21,CCN(CC)CCOC(=O)C1c2ccccc2CCc2ccccc21,FCKXCGJLSYUXFS-UHFFFAOYSA-N,110.0120605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72519,15029,"2-[1-(1,3-benzodioxol-5-yl)-2-nitroethyl]sulfanylethanamine",NCCSC(C[N+](=O)[O-])c1ccc2c(c1)OCO2,NCCSC(C[N+](=O)[O-])c1ccc2c(c1)OCO2,CHZVOWULGLEFFS-UHFFFAOYSA-N,,,,,,,,75.00000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72520,15031,2-[1-(2-chlorophenyl)-2-nitroethyl]sulfanylethanamine,NCCSC(C[N+](=O)[O-])c1ccccc1Cl,NCCSC(C[N+](=O)[O-])c1ccccc1Cl,OQTNUAMHNGNKJC-UHFFFAOYSA-N,129.9970084,,,123.9971465,,,,99.99769887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72521,74030,3-methyl-4-phenyldiazenylphenol,Cc1cc(O)ccc1N=Nc1ccccc1,Cc1cc(O)ccc1N=Nc1ccccc1,AXGXXLOKNNMCHP-UHFFFAOYSA-N,24.9997644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72522,74033,"3-amino-2-sulfanylidene-1,3-thiazolidin-4-one",NN1C(=O)CSC1=S,NN1C(=O)CSC1=S,ZBUUHLDYMKTVLT-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,2.619964648,,,2.209970178,,,,,,,,,,,,,,,,,,,,99.99865053,,,,,,,,,,,,,,,,
TOX-72523,74034,"2-(1H-indol-3-yl)-N-(4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl)acetamide",O=C(Cc1c[nH]c2ccccc12)NN1C(=O)CSC1=S,O=C(Cc1c[nH]c2ccccc12)NN1C(=O)CSC1=S,USWJQWKLIJDQOY-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,432.0226343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72524,102123,"5-benzylidene-3-[(2-hydroxyphenyl)methylideneamino]-2-sulfanylidene-1,3-thiazolidin-4-one",O=C1C(=Cc2ccccc2)SC(=S)N1N=Cc1ccccc1O,O=C1C(=Cc2ccccc2)SC(=S)N1N=Cc1ccccc1O,YWCSHUSCRWANQW-UHFFFAOYSA-N,74.99361095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72525,4461,N-[5-[(3-amino-3-iminopropyl)carbamoyl]-1-methylpyrrol-3-yl]-4-[[2-(diaminomethylideneamino)acetyl]amino]-1-methylpyrrole-2-carboxamide,Cn1cc(NC(=O)c2cc(NC(=O)CNC(=N)N)cn2C)cc1C(=O)NCCC(=N)N,Cn1cc(NC(=O)c2cc(NC(=O)CNC(=N)N)cn2C)cc1C(=O)NCCC(=N)N,IDBIFFKSXLYUOT-UHFFFAOYSA-N,,,,,,50.00313604,,17.00106625,,,,,,,,,,,,300.0188167,,,,,,,,,,,,,,,,,,,,,,,,,,,70.00439051,,,,,,,,,,,,
TOX-72526,15037,1-(furan-2-ylmethyl)pyrrole,c1coc(Cn2cccc2)c1,c1coc(Cn2cccc2)c1,BTBFUBUCCJKJOZ-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,379.9819261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72527,15038,1-(triphenyl-lambda5-phosphanylidene)propan-2-one,CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,KAANTNXREIRLCT-UHFFFAOYSA-N,,,,,,,,31.99437108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72528,15040,"N-[dimethylamino-(2,3,4,5,6-pentachlorophenoxy)phosphoryl]-N-methylmethanamine",CN(C)P(=O)(Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)N(C)C,CN(C)P(=O)(Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)N(C)C,RBBJXBKKZWSEHR-UHFFFAOYSA-N,19.99715325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72529,3035324,[2-(carbamothioyloxymethyl)-2-methylpentyl] N-propan-2-ylcarbamate,CCCC(C)(COC(=O)NC(C)C)COC(N)=S,CCCC(C)(COC(=O)NC(C)C)COC(N)=S,QWNSMEWKAXGMCM-UHFFFAOYSA-N,447.9967586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72530,78169794,[2-(dimethylamino)-1-phenylpropyl] carbamimidothioate,CC(C(SC(=N)N)c1ccccc1)N(C)C,CC(C(SC(=N)N)c1ccccc1)N(C)C,KADMUTREMSEIOC-UHFFFAOYSA-N,77.99934286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72531,15048,2-methyl-7H-purin-6-amine,Cc1nc(N)c2[nH]cnc2n1,Cc1nc(N)c2[nH]cnc2n1,SMADWRYCYBUIKH-UHFFFAOYSA-N,559.9737187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72532,74048,"2-tert-butyl-4,5-dimethylphenol",Cc1cc(O)c(C(C)(C)C)cc1C,Cc1cc(O)c(C(C)(C)C)cc1C,GDGFDAKCWRGGHW-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,1029.971113,,,,,,,,,,,,,,,,,,,,,,709.9800876,,,,,,,,,,,,,,
TOX-72533,219401,"2,3-dihydrophthalazine-1,4-dione",O=c1[nH][nH]c(=O)c2ccccc12,O=c1[nH][nH]c(=O)c2ccccc12,KGLPWQKSKUVKMJ-UHFFFAOYSA-N,700.0086345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72534,3073,2-[methyl(propan-2-yloxy)phosphoryl]oxypropane,CC(C)OP(C)(=O)OC(C)C,CC(C)OP(C)(=O)OC(C)C,WOAFDHWYKSOANX-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,1040.976891,502.9888334,,825.9816622,,,,,,1489.966924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72535,97958,"2-ethyl-2,4,5-trimethyl-5H-1,3-thiazole",CCC1(C)N=C(C)C(C)S1,CCC1(C)N=C(C)C(C)S1,CUKBJUCZKNWFOP-UHFFFAOYSA-N,499.9936416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72536,168956,"5,14,26-trimethylspiro[2,10,13,17,24-pentaoxapentacyclo[23.2.1.03,8.08,26.012,14]octacosa-4,19,21-triene-27,2'-oxirane]-11,18,23-trione",CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC5(C)OC5C(=O)OCC2(CC1)C4(C)C31CO1,CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC5(C)OC5C(=O)OCC2(CC1)C4(C)C31CO1,WUZWNHCQLPXCLS-UHFFFAOYSA-N,,,,,,,,6.999384667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72537,200598,3-triethylsilylpropan-1-ol,CC[Si](CC)(CC)CCCO,CC[Si](CC)(CC)CCCO,MXOBSCBSDTUTGD-UHFFFAOYSA-N,1940.000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72538,16798,"(9-methyl-9-azabicyclo[3.3.1]nonan-3-yl) 2,2-diphenylacetate",CN1C2CCCC1CC(OC(=O)C(c1ccccc1)c1ccccc1)C2,CN1C2CCCC1CC(OC(=O)C(c1ccccc1)c1ccccc1)C2,HDVCAVADDPJAAK-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7830898,,,,,,,,,,,,
TOX-72539,5437,"1,3-thiazolidine-2,4-dione",O=C1CSC(=O)N1,O=C1CSC(=O)N1,ZOBPZXTWZATXDG-UHFFFAOYSA-N,400.0034152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0028604,,,,,,,,,,,,
TOX-72540,2775267,pyrrolidine-2-thione,S=C1CCCN1,S=C1CCCN1,IMWUREPEYPRYOR-UHFFFAOYSA-N,524.9792438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72541,16803,"2-pyridin-3-yl-1,3-benzoxazole",c1cncc(-c2nc3ccccc3o2)c1,c1cncc(-c2nc3ccccc3o2)c1,GTVLGQYUIJMHMA-UHFFFAOYSA-N,499.9770653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72542,16804,"2-pyridin-4-yl-1,3-benzoxazole",c1ccc2oc(-c3ccncc3)nc2c1,c1ccc2oc(-c3ccncc3)nc2c1,NSTYHODPDRPTRO-UHFFFAOYSA-N,649.9701844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72543,3362,"1-(2,4,6-trihydroxyphenyl)propan-1-one",CCC(=O)c1c(O)cc(O)cc1O,CCC(=O)c1c(O)cc(O)cc1O,PTHLEKANMPKYDB-UHFFFAOYSA-N,577.9841358,,,411.9886923,,,,299.9917665,,245.9932483,,,,,,,,,,2779.923702,,,2379.934679,,,,,,,,,,,,,,,,,,,,,,,,803.9779341,,,639.9824348,,,,,,,,,
TOX-72544,99388,"6-(4-chlorophenyl)-N,N-dimethyl-1,2,4,5-tetrazin-3-amine",CN(C)c1nnc(-c2ccc(Cl)cc2)nn1,CN(C)c1nnc(-c2ccc(Cl)cc2)nn1,BOAKVJFFLICDKC-UHFFFAOYSA-N,,,,,,,,55.9980991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72545,96010,"4-(hydroxyiminomethyl)-2,6-diiodophenol",ON=Cc1cc(I)c(O)c(I)c1,ON=Cc1cc(I)c(O)c(I)c1,HKHJNPNVZZAURN-UHFFFAOYSA-N,,,,,,,,55.99999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72546,546829,"(10,13-dimethyl-17-propanoyloxy-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl) propanoate",CCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(OC(=O)CC)CCC32)C1,CCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(OC(=O)CC)CCC32)C1,ZDDFOEZPFDWEQS-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,1185.073589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72547,16806,"[(4,5-dioxocyclohepta-2,6-dien-1-ylidene)amino] acetate",CC(=O)ON=C1C=CC(=O)C(=O)C=C1,CC(=O)ON=C1C=CC(=O)C(=O)C=C1,VKYWUUUJICLJFK-UHFFFAOYSA-N,15.8001636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72548,16807,"2-hydroxy-5-nitrosocyclohepta-2,4,6-trien-1-one",O=Nc1ccc(O)c(=O)cc1,O=Nc1ccc(O)c(=O)cc1,FYTNKOSUJSUKML-UHFFFAOYSA-N,16.19989281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72549,200601,"1,4-dibenzylpiperazine",c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,YPUGLZQRXQQCSX-UHFFFAOYSA-N,520.023424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0180188,,,,,,,,,,,,
TOX-72550,99108,"methyl 15-ethyl-17-methyl-12-oxo-10,17-diazatetracyclo[12.3.1.03,11.04,9]octadeca-3(11),4,6,8-tetraene-18-carboxylate",CCC1CN(C)C2Cc3c([nH]c4ccccc34)C(=O)CC1C2C(=O)OC,CCC1CN(C)C2Cc3c([nH]c4ccccc34)C(=O)CC1C2C(=O)OC,FFVRRQMGGGTQRH-UHFFFAOYSA-N,51.9926647,,,,,,,23.99661447,,,,,,,,,,,,129.9816618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72551,16810,"2-(dimethylamino)ethyl N,N-diphenylcarbamate",CN(C)CCOC(=O)N(c1ccccc1)c1ccccc1,CN(C)CCOC(=O)N(c1ccccc1)c1ccccc1,CSTCMTNYRCPDSF-UHFFFAOYSA-N,,,,,,,,78.99749964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72552,200604,"1,4-dimethylpyridin-1-ium",Cc1cc[n+](C)cc1,Cc1cc[n+](C)cc1,IZPNVUYQWBZYEA-UHFFFAOYSA-N,,,,,,,,179.9933436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72553,96125,5-bromo-1H-imidazole,Brc1cnc[nH]1,Brc1cnc[nH]1,FHZALEJIENDROK-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,249.9914953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72554,200605,"4,5-dibromo-1H-imidazole",Brc1nc[nH]c1Br,Brc1nc[nH]c1Br,MYYYOBVDIRECDX-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,499.9977867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72555,912962,(1-phenylethylideneamino)thiourea,CC(=NNC(N)=S)c1ccccc1,CC(=NNC(N)=S)c1ccccc1,JMULZUQMMLAALR-UHFFFAOYSA-N,,,,,,,,319.9917214,,,,,,,,,,,,,,,,,,,,,,,,14.99961195,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72556,3034127,1-amino-3-ethylidenethiourea,C/C=N/C(=S)NN,C/C=N/C(=S)NN,CNBVBIQXEDJEJG-UHFFFAOYSA-N,20.00051206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.00192026,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72557,28700,"S-(2,3-dichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate",CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,SPANOECCGNXGNR-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,419.9922288,394.9926912,,509.9905639,,,,,,,,,,,,,,,394.9926912,392.9927284,,,2123.9607,1999.962993,,,,,,,,,,,,,,
TOX-72558,5543,"S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate",CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,MWBPRDONLNQCFV-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,930.0915745,,,800.078773,,,,,2251.221647,,,,,,,,,,,832.0819252,,1471.144845,,,,2225.219091,,,,,,,,,,,,,,
TOX-72559,200606,"N,N'-bis(2-phenylethyl)methanimidamide",C(=NCCc1ccccc1)NCCc1ccccc1,C(=NCCc1ccccc1)NCCc1ccccc1,GWUULIATRPRDHP-UHFFFAOYSA-N,39.9982565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72560,75312,tetrabutylphosphanium,CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC,BJQWBACJIAKDTJ-UHFFFAOYSA-N,,,,,,,,38.56108717,,,,,,,,,,,,,,,620.2388842,324.9899781,,,,,,,,,,,,,,,,,,,,,154.3875967,,,,,,,,,,,,,,
TOX-72561,75318,2-ethoxycarbonylbenzoic acid,CCOC(=O)c1ccccc1C(=O)O,CCOC(=O)c1ccccc1C(=O)O,YWWHKOHZGJFMIE-UHFFFAOYSA-N,699.978371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72562,16824,"2,3,5-trichloro-6-methoxybenzoic acid",COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,WCLDITPGPXSPGV-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,300.0187881,,,,,,,,,,,,,,,,,,,,,1000.062626,,,,,,,,,,,,,,,
TOX-72563,16826,N-(3-chloro-4-methylphenyl)-2-methylpentanamide,CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,WGVWLKXZBUVUAM-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,1799.954952,,,5099.872364,,,,,,,,,,,,,,,,1799.954952,,5099.872364,,,,9999.749735,,,,,,,,,,,,,,
TOX-72564,16828,"N-(2,3-dihydro-1,4-benzodioxin-3-ylmethyl)-3-methoxypropan-1-amine",COCCCNCC1COc2ccccc2O1,COCCCNCC1COc2ccccc2O1,GRPLGTPSEOTLHW-UHFFFAOYSA-N,133.9949177,,,,,,,,,,,,,,,,,,,234.9910871,,,,,,,,,,,,,,,,,,,,,,,,,,,264.9899495,,,479.9817948,,,,,,,,,
TOX-72565,200607,4-(6-methoxypyridazin-3-yl)sulfonylaniline,COc1ccc(S(=O)(=O)c2ccc(N)cc2)nn1,COc1ccc(S(=O)(=O)c2ccc(N)cc2)nn1,QNFUYWLAPCSQDS-UHFFFAOYSA-N,624.9905759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72566,75323,"3,7-dihydropurin-2-one",O=c1nc2nc[nH]c2c[nH]1,O=c1nc2nc[nH]c2c[nH]1,CRIZPXKICGBNKG-UHFFFAOYSA-N,,,,319.9905958,,,,,,,,,,,,,,,,,,,1034.969584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72567,16829,"3,6-dibenzylpiperazine-2,5-dione",O=C1NC(Cc2ccccc2)C(=O)NC1Cc1ccccc1,O=C1NC(Cc2ccccc2)C(=O)NC1Cc1ccccc1,JUAPMRSLDANLAS-UHFFFAOYSA-N,,,,,,,,299.9449643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOX-72568,12315306,"N-[1-[3-(dimethylamino)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethyl]-N-methylacetamide",CC(=O)N(C)C(C)C1CCC2C3CCC4CC(N(C)C)CCC4(C)C3CCC21C,CC(=O)N(C)C(C)C1CCC2C3CCC4CC(N(C)C)CCC4(C)C3CCC21C,VPOYXIYUORUTSW-UHFFFAOYSA-N,47.20386826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
